DATE,TIME,AM/PM,DATA
7/30/2019,9:45:00,PM,20.46
7/30/2019,10:00:00,PM,15.47
7/30/2019,10:15:00,PM,24.46
7/30/2019,10:30:00,PM,17.75
7/30/2019,10:45:00,PM,21.39
7/30/2019,11:00:00,PM,17.09
7/30/2019,11:15:00,PM,18.3
7/30/2019,11:30:00,PM,19.98
7/30/2019,11:45:00,PM,20.68
7/31/2019,12:00:00,AM,20.09
7/31/2019,12:15:00,AM,17.21
7/31/2019,12:30:00,AM,17.68
7/31/2019,12:45:00,AM,17.59
7/31/2019,1:00:00,AM,21.31
7/31/2019,1:15:00,AM,17.64
7/31/2019,1:30:00,AM,19.68
7/31/2019,1:45:00,AM,16.48
7/31/2019,2:00:00,AM,16.9
7/31/2019,2:15:00,AM,17.29
7/31/2019,2:30:00,AM,21
7/31/2019,2:45:00,AM,18.54
7/31/2019,3:00:00,AM,19.62
7/31/2019,3:15:00,AM,16.54
7/31/2019,3:30:00,AM,15.98
7/31/2019,3:45:00,AM,16.3
7/31/2019,4:00:00,AM,18.76
7/31/2019,4:15:00,AM,5.26
7/31/2019,4:30:00,AM,17.92
7/31/2019,4:45:00,AM,16.42
7/31/2019,5:00:00,AM,18.6
7/31/2019,5:15:00,AM,18.6
7/31/2019,5:30:00,AM,19.6
7/31/2019,5:45:00,AM,38.72
7/31/2019,6:00:00,AM,3.83
7/31/2019,6:15:00,AM,6.04
7/31/2019,6:30:00,AM,2.38
7/31/2019,6:45:00,AM,3.62
7/31/2019,7:00:00,AM,96.89
7/31/2019,7:15:00,AM,72.21
7/31/2019,7:30:00,AM,17.46
7/31/2019,7:45:00,AM,17.14
7/31/2019,8:00:00,AM,17.14
7/31/2019,8:15:00,AM,16.96
7/31/2019,8:30:00,AM,16.83
7/31/2019,8:45:00,AM,16.96
7/31/2019,9:00:00,AM,16.75
7/31/2019,9:15:00,AM,16.73
7/31/2019,9:30:00,AM,18.4
7/31/2019,9:45:00,AM,17.91
7/31/2019,10:00:00,AM,21.25
7/31/2019,10:15:00,AM,19.92
7/31/2019,10:30:00,AM,20.81
7/31/2019,10:45:00,AM,16.96
7/31/2019,11:00:00,AM,15.66
7/31/2019,11:15:00,AM,16.51
7/31/2019,11:30:00,AM,20.39
7/31/2019,11:45:00,AM,7.23
7/31/2019,12:00:00,PM,19.45
7/31/2019,12:15:00,PM,16.14
7/31/2019,12:30:00,PM,19.21
7/31/2019,12:45:00,PM,20.94
7/31/2019,1:00:00,PM,15.32
7/31/2019,1:15:00,PM,18.01
7/31/2019,1:30:00,PM,18.08
7/31/2019,1:45:00,PM,26.14
7/31/2019,2:00:00,PM,36.6
7/31/2019,2:15:00,PM,19.65
7/31/2019,2:30:00,PM,20.46
7/31/2019,2:45:00,PM,22.92
7/31/2019,3:00:00,PM,28.87
7/31/2019,3:15:00,PM,19.73
7/31/2019,3:30:00,PM,21.32
7/31/2019,3:45:00,PM,20.71
7/31/2019,4:00:00,PM,21.23
7/31/2019,4:15:00,PM,18.56
7/31/2019,4:30:00,PM,18.06
7/31/2019,4:45:00,PM,17.66
7/31/2019,5:00:00,PM,18.13
7/31/2019,5:15:00,PM,18.12
7/31/2019,5:30:00,PM,22.07
7/31/2019,5:45:00,PM,22.04
7/31/2019,6:00:00,PM,23
7/31/2019,6:15:00,PM,18.17
7/31/2019,6:30:00,PM,17.98
7/31/2019,6:45:00,PM,18.18
7/31/2019,7:00:00,PM,20.97
7/31/2019,7:15:00,PM,8.28
7/31/2019,7:30:00,PM,22.01
7/31/2019,7:45:00,PM,16.47
7/31/2019,8:00:00,PM,20.69
7/31/2019,8:15:00,PM,19.92
7/31/2019,8:30:00,PM,16.33
7/31/2019,8:45:00,PM,20.04
7/31/2019,9:00:00,PM,20.74
7/31/2019,9:15:00,PM,22.39
7/31/2019,9:30:00,PM,16.93
7/31/2019,9:45:00,PM,23.46
7/31/2019,10:00:00,PM,20.61
7/31/2019,10:15:00,PM,20.97
7/31/2019,10:30:00,PM,18.93
7/31/2019,10:45:00,PM,17.94
7/31/2019,11:00:00,PM,18.59
7/31/2019,11:15:00,PM,17.6
7/31/2019,11:30:00,PM,17.88
7/31/2019,11:45:00,PM,18.96
